source_group,clean_name,occurrences,sample_raw_name,suggested_category,suggested_country_code,suggested_country_name,suggested_logo_url,match_reason,match_score,matched_id,matched_name,matched_country,matched_country_name,matched_categories,matched_website,override_category,override_country_code,override_logo_url,override_tvg_id,override_matched_name,override_matched_country,override_website,notes
Albania,FILMA24 ANIMATION,1,FILMA24 ANIMATION .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 AZIATIK,1,FILMA24 AZIATIK .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 BIOGRAFI,1,FILMA24 BIOGRAFI .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 DOKUMENTAR,1,FILMA24 DOKUMENTAR .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 FAMILY,1,FILMA24 FAMILY .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 FANTAZI,1,FILMA24 FANTAZI .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 HINDI,1,FILMA24 HINDI .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 HISTORY,1,FILMA24 HISTORY .c,Belgesel,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 HITS,1,FILMA24 HITS .c,Muzik,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 HORROR,1,FILMA24 HORROR .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 KRIM,1,FILMA24 KRIM .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 LUFTE,1,FILMA24 LUFTE .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 MISTER,1,FILMA24 MISTER .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 MYSTERY,1,FILMA24 MYSTERY .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 PREMIERE,1,FILMA24 PREMIERE .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 PREMIUM,1,FILMA24 PREMIUM .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 ROMANCE,1,FILMA24 ROMANCE .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 SCI FI,1,FILMA24 SCI-FI .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 THRILLER,1,FILMA24 THRILLER .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 TURK,1,FILMA24 TURK .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 WESTERN,1,FILMA24 WESTERN .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FIRST CHANNEL,1,FIRST CHANNEL .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FIRST TV,1,FIRST TV .b,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FLUTRA,1,FLUTRA .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FOX,1,FOX .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FX MEDIA,1,FX MEDIA .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
