source_group,clean_name,occurrences,sample_raw_name,suggested_category,suggested_country_code,suggested_country_name,suggested_logo_url,match_reason,match_score,matched_id,matched_name,matched_country,matched_country_name,matched_categories,matched_website,override_category,override_country_code,override_logo_url,override_tvg_id,override_matched_name,override_matched_country,override_website,notes
Turkey,ULKETV,1,ULKETV HD .b,Ulusal,TR,Turkey,https://i.imgur.com/wdWR7Qk.png,iptv-org-exact,1.100,UlkeTV.tr,Ulke TV,TR,Turkey,,https://www.ulketv.com.tr/,,,,,,,,
Turkey,ULTRA AKSIYON,1,ULTRA AKSIYON .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,ULTRA ANIMASYON,1,ULTRA ANIMASYON .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,ULTRA BILIMKURGU,1,ULTRA BILIMKURGU .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,ULTRA IMBD,1,ULTRA IMBD .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,ULTRA KEMAL SUNAL,1,ULTRA KEMAL SUNAL .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,ULTRA KOMEDI,1,ULTRA KOMEDI .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,ULTRA KORKU,1,ULTRA KORKU .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,ULTRA TURK,1,ULTRA TURK .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,UR FANATIK TV,1,UR FANATIK TV .c,Ulusal,TR,Turkey,https://i.imgur.com/8KO0uxn.png,iptv-org-exact,1.100,UrfaNatikTV.tr,Urfa Natik TV,TR,Turkey,,https://urfanatiktv.com/,,,,,,,,
Turkey,VIKINGLER TV,1,VIKINGLER TV .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,VIYANA TV,1,VIYANA TV .c,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,VIZYON 58 TV SIVAS,1,VIZYON 58 TV SIVAS .s,Ulusal,TR,Turkey,https://i.imgur.com/tITBc59.png,iptv-org-fuzzy,0.930,Vizyon58TV.tr,Vizyon 58 TV,TR,Turkey,,http://www.vizyon58.com/,,,,,,,,
Turkey,WAKFU,1,WAKFU .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,WM TV WOMAN KADIN,1,WM TV WOMAN KADIN .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,X NOSTALJI T RK E KLASIK,1,X NOSTALJI T RK E KLASIK .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,YABAN,1,YABAN .c,Ulusal,TR,Turkey,https://upload.wikimedia.org/wikipedia/tr/thumb/3/38/Yabantv_logo.png/960px-Yabantv_logo.png,iptv-org-exact,1.100,YabanTV.tr,Yaban TV,TR,Turkey,,https://www.yabantv.com/,,,,,,,,
Turkey,YESILCAM,1,YESILCAM .c,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,YESILCAM 1,1,YESILCAM 1 .s,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,YESILCAM 2,1,YESILCAM 2 .s,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,YESILCAM 3,1,YESILCAM 3 .s,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,YILDIZ EN TV,1,YILDIZ EN TV .b,Ulusal,TR,Turkey,https://i.imgur.com/BaFcCP5.png,iptv-org-exact,1.100,YildizTVEn.tr,Yildiz TV En,TR,Turkey,,http://www.yildiztv.com.tr/,,,,,,,,
Turkey,YILDIZ KIZ,1,YILDIZ KIZ .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,YILDIZ TV EN,1,YILDIZ TV EN .c,Ulusal,TR,Turkey,https://i.imgur.com/BaFcCP5.png,iptv-org-exact,1.100,YildizTVEn.tr,Yildiz TV En,TR,Turkey,,http://www.yildiztv.com.tr/,,,,,,,,
Turkey,ZONGULDAK KANAL Z,1,ZONGULDAK KANAL Z .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
